title,genre,price,star_rating,stock_availability,book_image,last_updated_at_UTC
Dress Your Family in Corduroy and Denim,Humor,43.68,Three,In stock,https://books.toscrape.com/media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg,07-Jun-2022 14:26:05
Toddlers Are A**holes: It's Not Your Fault,Humor,25.55,One,In stock,https://books.toscrape.com/media/cache/4c/30/4c3041def6f29659e009f61e45e492b0.jpg,07-Jun-2022 14:26:05
When You Are Engulfed in Flames,Humor,30.89,Five,In stock,https://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,07-Jun-2022 14:26:05
Naked,Humor,31.69,Three,In stock,https://books.toscrape.com/media/cache/e7/12/e71268a559d73826aa64151d47357a12.jpg,07-Jun-2022 14:26:05
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,55.50,Five,In stock,https://books.toscrape.com/media/cache/a1/03/a10370da29e4ba78c7a75a14041eae0e.jpg,07-Jun-2022 14:26:05
Holidays on Ice,Humor,51.07,Two,In stock,https://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg,07-Jun-2022 14:26:05
Security,Horror,39.25,Two,In stock,https://books.toscrape.com/media/cache/da/df/dadfac66a89774b46b10225362724c83.jpg,07-Jun-2022 14:26:06
Follow You Home,Horror,21.36,One,In stock,https://books.toscrape.com/media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg,07-Jun-2022 14:26:06
The Loney,Horror,23.40,One,In stock,https://books.toscrape.com/media/cache/6d/10/6d10387a0175701d4ff456a0c7eee67b.jpg,07-Jun-2022 14:26:06
Pet Sematary,Horror,10.56,Three,In stock,https://books.toscrape.com/media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg,07-Jun-2022 14:26:06
Doctor Sleep (The Shining #2),Horror,40.12,Two,In stock,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,07-Jun-2022 14:26:06
Psycho: Sanitarium (Psycho #1.5),Horror,36.97,Five,In stock,https://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,07-Jun-2022 14:26:06
Can You Keep a Secret? (Fear Street Relaunch #4),Horror,48.64,One,In stock,https://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,07-Jun-2022 14:26:06
Red Dragon (Hannibal Lecter #1),Horror,23.37,Three,In stock,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,07-Jun-2022 14:26:06
Dracula the Un-Dead,Horror,35.63,Five,In stock,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,07-Jun-2022 14:26:06
Night Shift (Night Shift #1-20),Horror,12.75,Four,In stock,https://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,07-Jun-2022 14:26:06
Needful Things,Horror,47.51,Four,In stock,https://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,07-Jun-2022 14:26:06
Misery,Horror,34.79,Two,In stock,https://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,07-Jun-2022 14:26:06
It,Horror,25.01,Three,In stock,https://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,07-Jun-2022 14:26:06
'Salem's Lot,Horror,49.56,Four,In stock,https://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,07-Jun-2022 14:26:06
The Stand,Horror,57.86,Two,In stock,https://books.toscrape.com/media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg,07-Jun-2022 14:26:06
The Girl with All the Gifts,Horror,49.47,Three,In stock,https://books.toscrape.com/media/cache/41/c7/41c74d82b853606fe98182c417b4669c.jpg,07-Jun-2022 14:26:06
House of Leaves,Horror,54.89,One,In stock,https://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg,07-Jun-2022 14:26:06
Sapiens: A Brief History of Humankind,History,54.23,Five,In stock,https://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,07-Jun-2022 14:26:08
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,25.52,One,In stock,https://books.toscrape.com/media/cache/4a/3b/4a3b055f9e378a95fedbef55e7bab7ce.jpg,07-Jun-2022 14:26:08
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,19.73,One,In stock,https://books.toscrape.com/media/cache/2d/4e/2d4e358712e6c9f1d3bdd78d1a16e5a8.jpg,07-Jun-2022 14:26:08
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,36.28,Two,In stock,https://books.toscrape.com/media/cache/64/44/6444dacdcb9edaadbbd691524622aeb8.jpg,07-Jun-2022 14:26:08
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,59.64,One,In stock,https://books.toscrape.com/media/cache/97/47/974709d437b08e74649b5744471bf472.jpg,07-Jun-2022 14:26:08
Zealot: The Life and Times of Jesus of Nazareth,History,24.70,Three,In stock,https://books.toscrape.com/media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg,07-Jun-2022 14:26:08
A Distant Mirror: The Calamitous 14th Century,History,14.58,Three,In stock,https://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,07-Jun-2022 14:26:08
1491: New Revelations of the Americas Before Columbus,History,21.80,Three,In stock,https://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,07-Jun-2022 14:26:08
Brilliant Beacons: A History of the American Lighthouse,History,11.45,Three,In stock,https://books.toscrape.com/media/cache/56/cb/56cb66d73fb438d64af14dce8bd8b22b.jpg,07-Jun-2022 14:26:08
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,44.48,Five,In stock,https://books.toscrape.com/media/cache/11/af/11af7fbd6aec06a75fe207fae92b17e0.jpg,07-Jun-2022 14:26:08
A Short History of Nearly Everything,History,52.40,Five,In stock,https://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg,07-Jun-2022 14:26:08
The Rise and Fall of the Third Reich: A History of Nazi Germany,History,39.67,Two,In stock,https://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg,07-Jun-2022 14:26:08
Catherine the Great: Portrait of a Woman,History,58.55,Four,In stock,https://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg,07-Jun-2022 14:26:08
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,42.91,Five,In stock,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,07-Jun-2022 14:26:08
The Hiding Place,History,55.91,Four,In stock,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,07-Jun-2022 14:26:08
America's War for the Greater Middle East: A Military History,History,51.22,Two,In stock,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,07-Jun-2022 14:26:08
The Guns of August,History,14.54,Two,In stock,https://books.toscrape.com/media/cache/06/c8/06c897070611b78b80a37333cbb7851c.jpg,07-Jun-2022 14:26:08
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,43.70,Two,In stock,https://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg,07-Jun-2022 14:26:08
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,30.52,Three,In stock,https://books.toscrape.com/media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg,07-Jun-2022 14:26:09
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,56.41,One,In stock,https://books.toscrape.com/media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg,07-Jun-2022 14:26:09
My Paris Kitchen: Recipes and Stories,Food and Drink,33.37,Two,In stock,https://books.toscrape.com/media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg,07-Jun-2022 14:26:09
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,14.02,Four,In stock,https://books.toscrape.com/media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg,07-Jun-2022 14:26:09
"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,40.11,One,In stock,https://books.toscrape.com/media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg,07-Jun-2022 14:26:09
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.34,Five,In stock,https://books.toscrape.com/media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,07-Jun-2022 14:26:09
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.60,Two,In stock,https://books.toscrape.com/media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,07-Jun-2022 14:26:09
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,41.25,One,In stock,https://books.toscrape.com/media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,07-Jun-2022 14:26:09
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,42.16,Three,In stock,https://books.toscrape.com/media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,07-Jun-2022 14:26:09
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,28.77,Three,In stock,https://books.toscrape.com/media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg,07-Jun-2022 14:26:09
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,One,In stock,https://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,07-Jun-2022 14:26:09
Barefoot Contessa Back to Basics,Food and Drink,28.01,One,In stock,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,07-Jun-2022 14:26:09
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.62,Five,In stock,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,07-Jun-2022 14:26:09
My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,11.53,Two,In stock,https://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,07-Jun-2022 14:26:09
Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,20.10,Five,In stock,https://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,07-Jun-2022 14:26:09
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,38.77,One,In stock,https://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,07-Jun-2022 14:26:09
Cravings: Recipes for What You Want to Eat,Food and Drink,20.50,Three,In stock,https://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,07-Jun-2022 14:26:09
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,12.34,Four,In stock,https://books.toscrape.com/media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg,07-Jun-2022 14:26:09
32 Yolks,Food and Drink,53.63,Two,In stock,https://books.toscrape.com/media/cache/1d/1f/1d1fbd89f0290275b9166877663ee9f5.jpg,07-Jun-2022 14:26:09
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,11.38,Five,In stock,https://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,07-Jun-2022 14:26:09
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,46.01,Four,In stock,https://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,07-Jun-2022 14:26:11
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,28.25,Two,In stock,https://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,07-Jun-2022 14:26:11
The Barefoot Contessa Cookbook,Food and Drink,59.92,Five,In stock,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,07-Jun-2022 14:26:11
Better Homes and Gardens New Cook Book,Food and Drink,39.61,Three,In stock,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,07-Jun-2022 14:26:11
The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,11.05,Five,In stock,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,07-Jun-2022 14:26:11
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,24.91,Five,In stock,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,07-Jun-2022 14:26:11
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,13.66,Two,In stock,https://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg,07-Jun-2022 14:26:11
The Smitten Kitchen Cookbook,Food and Drink,23.59,One,In stock,https://books.toscrape.com/media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg,07-Jun-2022 14:26:11
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,34.32,Three,In stock,https://books.toscrape.com/media/cache/96/57/9657c6d89024e343879a7b5512474f1e.jpg,07-Jun-2022 14:26:11
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,33.14,Three,In stock,https://books.toscrape.com/media/cache/6f/c4/6fc450625cd672e871a6176f74909be2.jpg,07-Jun-2022 14:26:11
Redeeming Love,Christian Fiction,20.47,Five,In stock,https://books.toscrape.com/media/cache/21/21/2121ba78e26194d92c334fde3850f840.jpg,07-Jun-2022 14:26:12
Close to You,Christian Fiction,49.46,Four,In stock,https://books.toscrape.com/media/cache/fa/f6/faf6d69a42f477e1da80a71f05a4dc25.jpg,07-Jun-2022 14:26:12
Shadows of the Past (Logan Point #1),Christian Fiction,39.67,Five,In stock,https://books.toscrape.com/media/cache/93/e0/93e0ec623673a8f83598c9aa7b6c94ec.jpg,07-Jun-2022 14:26:12
Like Never Before (Walker Family #2),Christian Fiction,28.77,Two,In stock,https://books.toscrape.com/media/cache/17/e2/17e264d978942f73b859fa1c1d2cf827.jpg,07-Jun-2022 14:26:12
Counted With the Stars (Out from Egypt #1),Christian Fiction,17.97,Five,In stock,https://books.toscrape.com/media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg,07-Jun-2022 14:26:12
If I Run (If I Run #1),Christian Fiction,49.97,Four,In stock,https://books.toscrape.com/media/cache/c3/d0/c3d0f2fb5cacbca64639a679b962e1b9.jpg,07-Jun-2022 14:26:12
The Dirty Little Secrets of Getting Your Dream Job,Business,33.34,Four,In stock,https://books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,07-Jun-2022 14:26:13
The Third Wave: An Entrepreneur’s Vision of the Future,Business,12.61,Five,In stock,https://books.toscrape.com/media/cache/d0/77/d077a30042df6b916bfc8d257345c69e.jpg,07-Jun-2022 14:26:13
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Business,27.55,Three,In stock,https://books.toscrape.com/media/cache/82/93/82939ca78da0b724f16ec814849514fd.jpg,07-Jun-2022 14:26:13
Shoe Dog: A Memoir by the Creator of NIKE,Business,23.99,Two,In stock,https://books.toscrape.com/media/cache/19/aa/19aa1184a3565b1dae6092146018e109.jpg,07-Jun-2022 14:26:13
Made to Stick: Why Some Ideas Survive and Others Die,Business,38.85,Five,In stock,https://books.toscrape.com/media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg,07-Jun-2022 14:26:13
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,43.14,One,In stock,https://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg,07-Jun-2022 14:26:13
The Art of Startup Fundraising,Business,21.00,Three,In stock,https://books.toscrape.com/media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg,07-Jun-2022 14:26:13
Born for This: How to Find the Work You Were Meant to Do,Business,21.59,Five,In stock,https://books.toscrape.com/media/cache/aa/67/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg,07-Jun-2022 14:26:13
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Business,36.91,One,In stock,https://books.toscrape.com/media/cache/11/2c/112c55a6bcd401c3bd603f5ddb2e6b82.jpg,07-Jun-2022 14:26:13
"Rich Dad, Poor Dad",Business,51.74,One,In stock,https://books.toscrape.com/media/cache/18/f4/18f45d31e3892fee589e23f15d759ee3.jpg,07-Jun-2022 14:26:13
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,33.92,Three,In stock,https://books.toscrape.com/media/cache/39/f1/39f167dff90d7f84f5c8dc5e05d4051b.jpg,07-Jun-2022 14:26:13
Rework,Business,44.88,Two,In stock,https://books.toscrape.com/media/cache/54/10/5410a58193e2373c04b3021ade78a82b.jpg,07-Jun-2022 14:26:13
Louisa: The Extraordinary Life of Mrs. Adams,Biography,16.85,Two,In stock,https://books.toscrape.com/media/cache/6f/d9/6fd92e5143cbd5bb8bcf034e5f007dde.jpg,07-Jun-2022 14:26:14
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,21.15,Two,In stock,https://books.toscrape.com/media/cache/8b/c4/8bc43a6b42d0283ab4bf611f1b497126.jpg,07-Jun-2022 14:26:14
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,39.55,One,In stock,https://books.toscrape.com/media/cache/cc/a4/cca4e6a4cd5c207e7ce7d992ff464c3b.jpg,07-Jun-2022 14:26:14
Benjamin Franklin: An American Life,Biography,48.19,Three,In stock,https://books.toscrape.com/media/cache/25/f8/25f869fa75340fca0fc2a68e8a0412a1.jpg,07-Jun-2022 14:26:14
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Biography,42.57,Three,In stock,https://books.toscrape.com/media/cache/ff/d4/ffd45d95f314555e20c923d3522adea7.jpg,07-Jun-2022 14:26:14
In Her Wake,Thriller,12.84,One,In stock,https://books.toscrape.com/media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg,07-Jun-2022 14:26:16
The Elephant Tree,Thriller,23.82,Five,In stock,https://books.toscrape.com/media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg,07-Jun-2022 14:26:16
Behind Closed Doors,Thriller,52.22,Four,In stock,https://books.toscrape.com/media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg,07-Jun-2022 14:26:16
You (You #1),Thriller,43.61,Five,In stock,https://books.toscrape.com/media/cache/d6/97/d697268540fa982f4dce39f61ed3a342.jpg,07-Jun-2022 14:26:16
The Guilty (Will Robie #4),Thriller,13.82,Two,In stock,https://books.toscrape.com/media/cache/76/de/76deee06ffe45e646c0113af01f4f401.jpg,07-Jun-2022 14:26:16
The 14th Colony (Cotton Malone #11),Thriller,39.24,One,In stock,https://books.toscrape.com/media/cache/d9/1a/d91aae72af6c1cb2c63163acabe7895c.jpg,07-Jun-2022 14:26:16
Give It Back,Thriller,18.32,Two,In stock,https://books.toscrape.com/media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg,07-Jun-2022 14:26:16
Killing Floor (Jack Reacher #1),Thriller,31.49,Four,In stock,https://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg,07-Jun-2022 14:26:16
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,59.71,Three,In stock,https://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,07-Jun-2022 14:26:16
Far From True (Promise Falls Trilogy #2),Thriller,34.93,Two,In stock,https://books.toscrape.com/media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg,07-Jun-2022 14:26:16
The Travelers,Thriller,15.77,One,In stock,https://books.toscrape.com/media/cache/2a/a8/2aa8afd15f97617ab75f616766161cda.jpg,07-Jun-2022 14:26:16
When We Collided,Contemporary,31.77,One,In stock,https://books.toscrape.com/media/cache/08/04/08044269fc197645268a6197c57e6173.jpg,07-Jun-2022 14:26:17
Someone Like You (The Harrisons #2),Contemporary,52.79,Five,In stock,https://books.toscrape.com/media/cache/e3/d0/e3d05227f3fc24f0e0c84ccebe108fb0.jpg,07-Jun-2022 14:26:17
We Are All Completely Beside Ourselves,Contemporary,24.04,One,In stock,https://books.toscrape.com/media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg,07-Jun-2022 14:26:17
The Four Agreements: A Practical Guide to Personal Freedom,Spirituality,17.66,Five,In stock,https://books.toscrape.com/media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg,07-Jun-2022 14:26:18
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Spirituality,32.24,Five,In stock,https://books.toscrape.com/media/cache/96/db/96db61bb53930c560fb4c1c62b583816.jpg,07-Jun-2022 14:26:18
Chasing Heaven: What Dying Taught Me About Living,Spirituality,37.80,Two,In stock,https://books.toscrape.com/media/cache/b7/6a/b76a73640d26b09c4a6f373b09050bed.jpg,07-Jun-2022 14:26:18
If I Gave You God's Phone Number....: Searching for Spirituality in America,Spirituality,20.91,One,In stock,https://books.toscrape.com/media/cache/87/fe/87fe3f7f3f62c1b1b81890578c9cf294.jpg,07-Jun-2022 14:26:18
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Spirituality,46.33,Two,In stock,https://books.toscrape.com/media/cache/8b/10/8b102daec94d1ea9c6fc36dd3ec1c1fe.jpg,07-Jun-2022 14:26:18
A New Earth: Awakening to Your Life's Purpose,Spirituality,55.65,Five,In stock,https://books.toscrape.com/media/cache/83/c8/83c834b3779be4e577c37ead6d2acf65.jpg,07-Jun-2022 14:26:18
Logan Kade (Fallen Crest High #5.5),Academic,13.12,Two,In stock,https://books.toscrape.com/media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg,07-Jun-2022 14:26:19
Online Marketing for Busy Authors: A Step-By-Step Guide,Self Help,46.35,One,In stock,https://books.toscrape.com/media/cache/ea/9b/ea9b2cb8abbb317402e618445bade1e1.jpg,07-Jun-2022 14:26:20
How to Be Miserable: 40 Strategies You Already Use,Self Help,46.03,One,In stock,https://books.toscrape.com/media/cache/da/8b/da8bc9b824dd3f446ef63e438ddbfc85.jpg,07-Jun-2022 14:26:20
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help,52.15,Three,In stock,https://books.toscrape.com/media/cache/9c/da/9cda4893c7fce0c1c8eaa34fb092aa04.jpg,07-Jun-2022 14:26:20
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,12.08,Three,In stock,https://books.toscrape.com/media/cache/9e/15/9e15d7add5090ff2a17bd71ac96aa55a.jpg,07-Jun-2022 14:26:20
How to Stop Worrying and Start Living,Self Help,46.49,Five,In stock,https://books.toscrape.com/media/cache/4f/08/4f08f7948770912e4e340e10caa604cb.jpg,07-Jun-2022 14:26:20
All the Light We Cannot See,Historical,29.87,Five,In stock,https://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,07-Jun-2022 14:26:21
The Girl You Left Behind (The Girl You Left Behind #1),Historical,15.79,One,In stock,https://books.toscrape.com/media/cache/d0/b6/d0b6d59c0662dcbd15d47add40af1ebd.jpg,07-Jun-2022 14:26:21
(Un)Qualified: How God Uses Broken People to Do Big Things,Christian,54.00,Five,In stock,https://books.toscrape.com/media/cache/cd/db/cddb3eb483ef11a088d519205b7098fb.jpg,07-Jun-2022 14:26:23
Crazy Love: Overwhelmed by a Relentless God,Christian,47.72,Two,In stock,https://books.toscrape.com/media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg,07-Jun-2022 14:26:23
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,25.77,One,In stock,https://books.toscrape.com/media/cache/a2/f5/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg,07-Jun-2022 14:26:23
Silence in the Dark (Logan Point #4),Suspense,58.33,Three,In stock,https://books.toscrape.com/media/cache/bb/1c/bb1c91883579f1f99fe6ebf13b92c1c1.jpg,07-Jun-2022 14:26:24
The Grownup,Short Stories,35.88,One,In stock,https://books.toscrape.com/media/cache/f4/cb/f4cb1f9c7280bf1fd05fe33d2816080f.jpg,07-Jun-2022 14:26:25
Suzie Snowflake: One beautiful flake (a self-esteem story),Novels,54.81,Five,In stock,https://books.toscrape.com/media/cache/db/cc/dbcc9d63b73ce9058d53f36465dbe2b2.jpg,07-Jun-2022 14:26:26
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Health,49.05,Three,In stock,https://books.toscrape.com/media/cache/ee/3e/ee3e219d23e73ba71c79b700f183aaed.jpg,07-Jun-2022 14:26:27
"Eat Fat, Get Thin",Health,54.07,Two,In stock,https://books.toscrape.com/media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg,07-Jun-2022 14:26:27
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Health,49.71,Five,In stock,https://books.toscrape.com/media/cache/23/c2/23c2108ae81327c7f3fb0721976cba5e.jpg,07-Jun-2022 14:26:27
The Art and Science of Low Carbohydrate Living,Health,52.98,Five,In stock,https://books.toscrape.com/media/cache/4b/d4/4bd43108fb070ad8ebba9cdb00b14069.jpg,07-Jun-2022 14:26:27
Libertarianism for Beginners,Politics,51.33,Two,In stock,https://books.toscrape.com/media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,07-Jun-2022 14:26:28
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,Politics,52.65,Four,In stock,https://books.toscrape.com/media/cache/db/1b/db1babd3c09b84da800b0e9897fe0097.jpg,07-Jun-2022 14:26:28
Equal Is Unfair: America's Misguided Fight Against Income Inequality,Politics,56.86,One,In stock,https://books.toscrape.com/media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg,07-Jun-2022 14:26:28
Amid the Chaos,Cultural,36.58,One,In stock,https://books.toscrape.com/media/cache/52/46/524655fade1d9fe1475395a3eaff827a.jpg,07-Jun-2022 14:26:30
Dark Notes,Erotica,19.19,Five,In stock,https://books.toscrape.com/media/cache/6e/4e/6e4e8f4f4abd94356a9be840e4681e65.jpg,07-Jun-2022 14:26:31
The Long Shadow of Small Ghosts: Murder and Memory in an American City,Crime,10.97,One,In stock,https://books.toscrape.com/media/cache/f2/e5/f2e51dd2b26600459f8eaeb6b9eecaa7.jpg,07-Jun-2022 14:26:32
